yaw,pitch,roll,voltage,temperature,time
148.89,-5.87,-5.78,2.36,72.21,42706
148.41,-5.77,-5.96,2.37,72.21,42744
147.87,-5.64,-6.38,2.37,72.21,42783
147.41,-5.39,-6.30,2.37,72.21,42822
147.01,-5.15,-6.04,2.35,72.21,42860
146.61,-4.96,-5.61,2.38,72.21,42899
146.20,-4.67,-5.50,2.38,72.21,42936
145.67,-4.14,-5.84,2.37,72.21,42976
145.21,-3.59,-5.86,2.38,72.21,43013
144.95,-3.22,-5.66,2.35,72.03,43052
144.77,-2.94,-5.49,2.37,72.21,43091
144.60,-2.71,-5.31,2.36,72.21,43129
144.29,-2.52,-5.34,2.37,72.21,43171
143.77,-2.27,-5.58,2.39,72.21,43209
143.34,-2.05,-6.05,2.40,72.03,43245
142.63,-1.77,-6.58,2.36,72.21,43283
141.95,-1.48,-7.11,2.40,72.21,43322
141.28,-1.27,-7.83,2.37,72.21,43361
140.77,-1.17,-8.15,2.39,72.03,43397
139.85,-1.10,-9.30,2.38,72.21,43458
139.03,-1.08,-10.62,2.37,72.21,43501
138.52,-0.98,-11.55,2.37,72.21,43537
137.79,-1.06,-12.31,2.36,72.21,43574
137.04,-1.12,-12.85,2.39,72.21,43612
136.51,-1.19,-13.38,2.38,72.21,43647
135.74,-1.45,-13.47,2.36,72.03,43684
135.18,-1.63,-13.63,2.41,72.21,43718
134.41,-1.84,-13.94,2.38,72.21,43755
133.57,-2.05,-13.41,2.37,72.21,43793
132.73,-2.07,-13.00,2.36,72.21,43832
131.68,-2.03,-12.27,2.40,72.21,43872
130.47,-1.88,-11.71,2.38,72.21,43911
129.40,-1.71,-10.98,2.36,72.21,43948
127.80,-1.21,-10.42,2.37,72.03,43990
127.00,-0.88,-10.00,2.38,72.21,44028
126.07,-0.15,-9.66,2.38,72.21,44068
125.50,0.56,-9.33,2.34,72.21,44107
125.36,1.12,-8.50,2.36,72.21,44144
125.40,1.94,-7.93,2.36,72.21,44182
125.35,2.74,-7.31,2.37,72.03,44223
125.10,3.32,-7.34,2.41,72.03,44259
124.63,3.92,-7.39,2.37,72.21,44297
123.98,4.33,-7.16,2.37,72.21,44333
123.38,4.43,-6.77,2.41,72.03,44369
122.65,4.60,-6.75,2.40,72.03,44406
122.05,4.94,-6.79,2.36,72.03,44444
121.42,5.52,-7.12,2.39,72.21,44482
120.83,6.00,-7.55,2.39,72.21,44518
119.97,6.34,-8.18,2.36,72.21,44557
119.11,6.50,-8.96,2.38,72.21,44594
118.50,6.73,-9.47,2.37,72.21,44630
117.83,6.99,-9.69,2.35,72.21,44668
117.31,7.12,-9.89,2.37,72.21,44706
116.83,7.27,-10.27,2.37,72.21,44747
116.31,7.59,-10.52,2.37,72.21,44784
115.83,7.88,-10.64,2.38,72.03,44820
115.01,8.17,-10.77,2.37,72.21,44859
114.03,8.40,-11.03,2.38,72.21,44898
112.99,8.86,-11.24,2.37,72.21,44936
112.05,9.39,-10.93,2.37,72.21,44974
111.21,9.85,-10.71,2.41,72.21,45013
110.60,10.27,-10.70,2.37,72.03,45050
109.84,10.75,-10.53,2.35,72.21,45091
108.99,11.07,-10.26,2.41,72.21,45130
108.08,11.15,-9.82,2.33,72.21,45170
107.17,11.15,-9.26,2.39,72.21,45208
106.40,10.92,-8.32,2.39,72.21,45247
105.77,10.83,-7.06,2.38,72.03,45289
105.21,10.91,-6.29,2.37,72.21,45326
104.81,11.07,-5.46,2.37,72.03,45364
104.57,11.20,-4.81,2.39,72.03,45399
104.18,11.33,-4.21,2.38,72.21,45439
103.76,11.39,-3.44,2.38,72.21,45477
103.29,11.32,-2.46,2.37,72.21,45516
102.80,11.24,-1.22,2.38,72.21,45555
102.47,11.24,0.23,2.37,72.21,45592
102.06,11.19,2.54,2.34,72.21,45631
101.63,11.14,4.62,2.37,72.21,45668
101.06,11.01,6.02,2.39,72.03,45706
100.47,10.89,6.54,2.37,72.21,45741
99.71,10.97,7.63,2.38,72.03,45780
98.83,10.81,8.62,2.37,72.21,45821
97.63,10.64,8.90,2.34,72.21,45858
96.32,10.87,8.94,2.38,72.21,45895
95.44,11.06,9.16,2.36,72.21,45931
94.43,11.45,9.45,2.36,72.21,45968
93.57,11.94,9.41,2.37,72.03,46006
92.97,12.16,9.17,2.37,72.21,46041
92.26,12.47,8.86,2.36,72.21,46078
91.86,12.76,9.06,2.37,72.03,46115
91.64,13.03,8.84,2.38,72.03,46152
91.43,13.33,8.23,2.35,72.21,46189
91.36,13.52,7.88,2.37,72.21,46226
91.37,13.58,7.68,2.38,72.21,46262
91.34,13.52,7.12,2.38,72.21,46298
91.32,13.43,6.51,2.37,72.21,46336
91.19,13.51,4.96,2.37,72.21,46398
90.97,13.60,3.80,2.38,72.21,46440
90.61,13.65,2.51,2.36,72.21,46477
90.21,13.63,1.58,2.36,72.21,46513
89.65,13.59,0.57,2.38,71.85,46549
88.93,13.81,-0.69,2.33,72.03,46586
88.30,14.05,-1.47,2.36,72.38,46623
87.43,14.64,-2.04,2.38,72.21,46660
86.52,15.17,-2.40,2.35,72.21,46697
85.74,15.40,-2.76,2.37,72.03,46733
84.68,15.71,-3.25,2.37,71.85,46770
83.72,15.98,-3.50,2.38,72.03,46807
83.10,16.13,-3.62,2.36,72.03,46843
82.50,16.20,-3.73,2.36,72.21,46880
82.11,16.27,-3.61,2.35,72.03,46921
81.88,16.21,-3.15,2.36,72.03,46958
81.73,16.25,-2.79,2.37,72.03,46995
81.47,16.17,-1.98,2.38,72.21,47032
81.26,15.98,-0.64,2.37,72.03,47069
81.05,15.78,0.54,2.39,72.03,47104
80.63,15.46,2.21,2.38,72.21,47142
80.04,15.14,3.33,2.37,72.21,47179
79.53,14.86,4.57,2.37,72.03,47215
78.74,14.42,6.20,2.37,72.03,47252
78.04,13.92,8.52,2.36,72.03,47290
77.64,13.69,10.00,2.38,72.21,47326
77.28,13.41,12.05,2.38,72.21,47362
76.83,12.99,14.08,2.36,72.03,47399
76.46,12.76,15.25,2.37,72.03,47436
75.94,12.45,17.16,2.38,72.03,47478
75.57,12.20,18.24,2.38,72.21,47514
75.17,11.98,18.75,2.38,72.21,47551
74.80,11.86,18.29,2.37,72.03,47589
74.67,11.72,18.03,2.36,72.21,47625
74.70,11.62,17.41,2.37,72.03,47661
74.75,11.64,16.29,2.38,71.85,47699
74.63,11.50,15.68,2.37,72.03,47735
74.34,11.30,15.29,2.37,72.03,47772
73.90,11.15,15.27,2.38,72.21,47810
73.69,11.24,15.13,2.39,72.03,47846
73.72,11.20,15.57,2.40,72.03,47883
74.13,11.11,16.27,2.37,72.21,47919
74.46,11.03,17.32,2.38,72.21,47956
74.68,10.69,18.72,2.37,72.21,47997
74.71,10.59,20.09,2.38,72.03,48034
74.60,10.44,21.62,2.38,72.03,48071
74.36,10.46,22.62,2.37,72.21,48107
73.91,10.42,23.48,2.38,72.21,48145
73.40,10.43,23.70,2.37,72.03,48182
73.06,10.57,23.99,2.38,72.21,48217
72.70,10.79,24.10,2.37,72.03,48254
72.34,11.07,23.56,2.37,72.21,48291
72.01,11.29,23.00,2.38,72.21,48327
71.44,11.22,22.28,2.38,72.21,48365
71.02,11.08,21.25,2.37,72.03,48402
70.83,10.94,20.35,2.37,72.21,48438
70.74,10.63,19.51,2.37,72.03,48474
70.78,10.38,18.34,2.36,72.21,48515
70.84,10.20,17.31,2.37,72.03,48552
70.78,9.86,16.58,2.39,72.03,48590
70.60,9.70,16.29,2.35,72.03,48626
70.20,9.42,16.23,2.37,72.21,48663
69.71,9.26,15.95,2.37,72.03,48701
69.46,9.11,16.17,2.38,72.03,48737
69.12,8.81,16.39,2.37,72.03,48773
68.84,8.51,17.08,2.37,72.03,48810
68.77,8.53,17.92,2.37,72.21,48846
68.46,8.35,18.77,2.36,72.21,48883
68.23,8.10,19.72,2.38,72.21,48921
68.21,8.06,20.77,2.38,72.21,48957
67.88,8.16,21.01,2.37,72.03,48994
67.38,7.86,21.84,2.38,72.03,49031
66.87,7.71,22.46,2.38,72.03,49071
66.81,7.16,23.94,2.35,72.21,49108
66.44,6.80,24.26,2.37,72.03,49145
66.15,6.97,25.01,2.36,72.21,49182
66.46,7.21,25.63,2.40,72.21,49218
66.36,8.43,23.89,2.39,72.03,49276
66.00,8.38,23.42,2.39,72.03,49317
65.70,8.41,23.76,2.38,72.21,49354
65.22,8.31,22.78,2.36,72.21,49390
65.09,8.50,22.16,2.36,72.03,49427
65.12,8.80,21.64,2.39,72.21,49465
64.74,6.19,21.89,2.40,72.21,49501
64.92,6.78,20.20,2.40,72.21,49537
65.26,8.15,18.58,2.38,72.21,49574
65.67,7.95,16.53,2.39,72.21,49615
66.40,9.18,14.27,2.34,72.03,49652
66.27,7.72,14.69,2.36,72.21,49688
65.81,6.89,13.73,2.33,72.03,49725
67.47,9.03,12.26,2.33,72.03,49761
66.63,8.60,10.40,2.38,72.21,49797
66.34,8.22,7.73,2.43,72.21,49834
67.49,8.41,5.54,2.46,72.21,49870
66.25,9.18,3.31,2.41,71.67,49907
65.94,8.81,1.05,2.33,72.03,49945
64.64,10.84,-0.04,2.42,72.21,49980
64.64,10.48,-1.54,2.39,72.21,50018
63.86,10.56,-2.58,2.38,72.21,50055
63.60,10.54,-4.61,2.41,72.21,50090
62.43,12.04,-5.88,2.39,72.21,50127
62.73,13.01,-7.05,2.36,72.21,50168
62.34,14.01,-7.95,2.31,72.21,50205
61.79,12.92,-9.07,2.38,72.21,50241
61.70,13.83,-10.17,2.33,72.21,50279
61.12,14.36,-11.44,2.34,72.21,50316
60.74,14.43,-11.76,2.35,72.21,50351
59.78,14.45,-13.14,2.33,72.21,50389
58.71,15.05,-14.61,2.39,72.03,50426
58.07,15.11,-14.83,2.36,72.21,50462
57.04,15.39,-15.61,2.32,72.21,50499
55.92,15.09,-16.45,2.44,72.21,50536
55.14,14.51,-16.93,2.38,71.85,50573
53.95,13.68,-17.76,2.36,72.21,50610
52.75,12.65,-18.07,2.36,72.21,50646
49.03,9.65,-17.03,2.41,72.56,50763
46.62,7.91,-15.14,2.41,72.21,50853
45.97,7.49,-14.41,2.36,72.21,50889
45.13,6.84,-13.45,2.38,72.21,50926
44.46,6.46,-13.08,2.35,72.21,50962
43.64,5.87,-12.43,2.37,72.21,50999
42.89,5.16,-11.61,2.36,72.21,51036
42.46,4.64,-10.75,2.37,72.21,51071
41.81,3.99,-10.10,2.37,72.21,51108
41.26,3.32,-9.34,2.39,72.21,51146
40.77,2.88,-9.06,2.36,72.21,51182
40.22,2.47,-8.52,2.37,72.21,51219
39.58,2.24,-8.26,2.36,72.21,51256
39.11,2.22,-7.76,2.39,72.21,51292
38.40,2.68,-7.38,2.38,72.21,51331
37.81,3.62,-6.49,2.38,72.21,51368
37.37,4.64,-5.90,2.41,72.03,51404
36.76,6.77,-4.85,2.36,72.21,51441
36.12,9.78,-4.35,2.37,72.21,51478
35.69,12.45,-3.87,2.31,72.21,51514
35.23,16.21,-4.04,2.34,72.21,51551
34.96,20.05,-4.16,2.22,72.21,51587
34.90,22.48,-5.20,2.29,72.21,51623
34.91,25.35,-5.89,2.37,72.03,51660
35.08,27.73,-6.84,2.38,72.03,51697
35.15,29.54,-7.83,2.38,72.21,51733
35.47,31.76,-8.78,2.39,72.21,51770
35.57,33.98,-9.65,2.39,72.21,51807
35.55,35.95,-11.15,2.39,72.21,51848
35.67,37.47,-11.57,2.40,72.21,51883
35.78,39.11,-13.49,2.30,72.21,51920
36.04,40.52,-14.46,2.56,72.03,51957
36.07,41.25,-15.33,2.50,72.21,51993
36.44,42.39,-15.91,2.42,72.21,52030
37.18,43.47,-16.56,2.40,72.21,52068
38.08,44.43,-16.83,2.39,72.21,52104
39.10,45.03,-16.79,2.39,72.21,52140
40.06,44.68,-16.28,2.36,72.21,52177
40.22,43.49,-16.17,2.38,72.21,52213
39.99,41.39,-14.81,2.34,72.21,52250
38.78,38.43,-13.58,2.38,72.21,52310
38.03,37.15,-13.45,2.38,72.21,52346
35.92,35.46,-12.34,2.38,72.03,52388
34.93,34.74,-13.49,2.37,72.21,52424
33.00,33.99,-12.97,2.38,72.03,52461
31.53,34.20,-14.26,2.39,72.21,52498
30.16,35.11,-14.00,2.35,72.21,52534
29.18,36.98,-13.80,2.38,72.21,52570
28.48,38.81,-13.32,2.37,72.21,52606
28.66,41.42,-13.72,2.37,72.03,52643
28.94,43.81,-14.96,2.38,72.21,52680
29.87,45.57,-15.76,2.38,72.03,52716
30.00,47.52,-15.13,2.38,72.21,52754
30.26,48.84,-13.33,2.37,72.21,52791
29.53,48.82,-12.00,2.38,72.21,52826
28.82,47.93,-10.79,2.37,72.03,52863
27.24,46.71,-10.30,2.38,72.21,52904
26.00,45.77,-10.18,2.36,72.03,52941
24.67,45.47,-10.25,2.36,72.03,52977
23.79,45.46,-11.24,2.37,72.03,53014
22.20,45.50,-11.58,2.38,72.03,53053
21.45,45.87,-12.87,2.37,72.21,53092
19.87,46.43,-13.29,2.37,72.03,53130
19.13,46.78,-13.95,2.38,72.03,53167
17.32,47.37,-14.12,2.38,72.03,53206
15.81,47.93,-14.28,2.37,72.03,53245
13.00,47.90,-13.28,2.37,72.03,53284
10.99,47.42,-13.45,2.37,72.03,53322
8.21,46.66,-12.75,2.37,72.03,53361
7.01,46.28,-13.30,2.37,72.03,53397
4.11,45.95,-12.87,2.37,72.03,53441
2.69,45.63,-13.16,2.38,72.03,53477
0.22,45.26,-12.24,2.37,72.03,53514
-1.36,44.66,-12.81,2.37,72.03,53550
-2.85,44.21,-12.69,2.37,72.03,53586
-14.44,43.43,-13.73,2.32,72.03,53625
