yaw,pitch,roll,voltage,temperature,time
-45.11,24.61,15.02,2.46,72.03,189004
-45.38,24.26,14.95,2.35,72.21,189043
-45.71,23.71,14.56,2.33,72.03,189082
-46.09,23.23,14.39,2.41,72.21,189122
-46.39,22.88,14.31,2.30,72.56,189161
-46.60,22.08,13.55,2.42,72.03,189226
-46.62,21.43,12.92,2.30,72.03,189264
-46.57,20.77,12.29,2.38,72.21,189300
-46.50,20.33,11.86,2.20,72.03,189336
-46.37,19.81,11.16,2.33,72.03,189374
-46.30,19.42,10.43,2.36,72.03,189411
-46.23,19.04,9.77,2.34,72.03,189452
-46.30,18.76,9.23,2.39,72.03,189490
-46.43,18.51,8.91,2.53,72.21,189526
-46.71,18.34,8.32,2.37,72.03,189563
-47.03,18.15,7.15,2.32,72.03,189601
-47.34,18.07,6.07,2.50,72.03,189636
-47.72,17.93,4.60,2.40,72.03,189673
-47.98,17.76,3.22,2.30,72.56,189711
-48.16,17.62,2.34,2.51,72.56,189747
-48.45,17.58,1.61,2.60,72.38,189785
-48.88,17.60,0.94,2.36,71.85,189823
-49.56,17.69,0.29,2.47,72.03,189862
-50.36,17.84,-0.39,2.22,71.85,189901
-51.26,18.01,-0.75,2.18,72.56,189944
-52.15,18.18,-1.02,2.43,72.03,189980
-52.73,18.24,-1.33,2.43,72.21,190017
-53.50,18.40,-1.94,2.38,71.85,190058
-54.21,18.42,-2.64,2.55,72.56,190098
-54.83,18.48,-3.27,2.30,72.03,190137
-55.34,18.43,-3.90,2.36,72.21,190177
-55.81,18.52,-4.41,2.38,72.38,190216
-56.22,18.47,-5.01,2.30,72.21,190256
-56.62,18.41,-5.44,2.21,72.03,190296
-57.03,18.01,-5.78,2.36,72.56,190335
-57.50,18.04,-6.09,2.13,72.03,190375
-58.01,17.54,-6.58,2.32,72.21,190414
-58.66,17.59,-6.36,2.42,72.56,190454
-61.57,17.65,-2.92,2.13,72.03,190579
-63.57,17.28,0.60,2.33,72.38,190670
-64.08,17.41,2.21,2.47,72.21,190705
-64.65,17.86,4.42,2.38,72.03,190743
-64.98,17.97,5.84,2.38,72.21,190779
-65.36,17.91,7.32,2.35,72.21,190816
-65.68,18.22,8.73,2.35,72.03,190854
-65.88,18.63,9.72,2.40,72.03,190890
-66.22,19.12,10.41,2.41,72.21,190927
-66.66,19.46,10.40,2.30,72.74,190964
-66.91,19.77,10.49,2.32,72.03,191000
-67.05,20.32,11.06,2.39,72.38,191037
-67.02,20.82,11.96,2.35,72.21,191074
-66.93,21.12,13.01,2.22,72.03,191115
-66.95,21.24,13.82,2.36,72.56,191153
-67.02,21.23,14.33,2.52,72.21,191189
-67.30,21.08,14.62,2.42,72.03,191226
-67.75,20.73,14.56,2.33,72.38,191263
-68.28,20.19,14.22,2.19,72.21,191302
-68.71,19.71,13.68,2.29,72.38,191340
-69.29,19.17,13.00,2.49,72.21,191381
-69.93,18.66,12.29,2.42,72.92,191421
-70.64,18.32,11.84,2.37,72.21,191460
-71.39,18.14,11.39,2.47,72.21,191500
-72.14,18.14,10.78,2.46,72.38,191539
-72.86,18.43,10.36,2.29,72.21,191579
-73.53,18.98,10.31,2.33,72.21,191619
-74.02,19.54,10.64,2.37,72.21,191662
-74.44,20.07,11.02,2.43,72.03,191699
-74.84,20.64,11.11,2.28,72.21,191737
-75.22,21.01,10.95,2.42,72.74,191777
-75.67,21.36,10.60,2.21,72.56,191816
-76.10,21.60,10.23,2.41,72.21,191855
-76.48,21.67,9.88,2.37,72.21,191895
-76.81,21.70,9.91,2.47,72.56,191933
-76.98,21.72,10.27,2.32,72.21,191971
-77.18,21.80,11.04,2.25,72.21,192011
-77.50,21.75,12.09,2.44,72.38,192051
-77.97,21.47,13.16,2.45,72.74,192091
-78.64,21.05,13.63,2.39,72.21,192130
-79.65,20.49,13.29,2.40,73.10,192175
-80.26,20.08,12.70,2.42,72.21,192211
-80.98,19.61,11.71,2.42,72.38,192249
-81.58,19.18,10.58,2.39,72.21,192289
-82.12,18.85,9.25,2.38,72.92,192350
-82.43,18.83,8.12,2.46,72.21,192388
-82.70,18.85,6.83,2.40,72.74,192425
-82.87,18.87,6.01,2.37,72.21,192461
-82.99,19.05,5.48,2.44,72.21,192497
-83.07,19.35,5.30,2.29,72.38,192535
-83.16,19.61,5.24,2.46,72.21,192571
-83.32,19.93,5.34,2.38,72.21,192608
-83.56,20.31,5.52,2.59,72.21,192645
-83.78,20.53,5.82,2.39,72.38,192681
-84.16,20.82,6.22,2.32,72.21,192722
-84.67,21.11,6.94,2.18,72.38,192759
-85.15,21.48,8.13,2.32,72.21,192796
-85.44,21.83,9.25,2.51,72.38,192832
-85.59,22.28,11.33,2.28,72.21,192869
-85.53,22.67,14.14,2.41,72.21,192907
-85.49,22.88,16.25,2.23,72.21,192944
-85.58,23.18,18.63,2.35,72.21,192986
-85.68,23.30,19.43,2.22,72.38,193024
-85.81,23.44,19.86,2.36,72.74,193064
-85.96,23.49,19.63,2.33,72.38,193104
-86.18,23.55,19.14,2.35,72.74,193143
-86.40,23.66,18.86,2.28,72.21,193182
-86.73,23.86,18.72,2.52,72.38,193222
-87.29,24.32,18.43,2.20,72.21,193266
-87.67,24.62,18.09,2.37,72.38,193302
-88.23,24.97,17.58,2.40,72.03,193340
-88.77,25.28,16.85,2.37,71.49,193380
-89.28,25.49,15.80,2.36,72.21,193420
-89.76,25.60,13.87,2.28,72.03,193459
-90.23,25.58,11.26,2.37,72.21,193499
-90.59,25.50,8.63,2.32,72.74,193539
-90.81,25.39,6.84,2.50,72.56,193576
-91.04,25.20,5.00,2.41,72.21,193615
-91.24,24.95,3.67,2.53,72.38,193654
-91.53,24.65,2.48,2.31,72.03,193692
-91.86,24.38,1.57,2.35,72.74,193730
-92.09,24.02,1.42,2.59,72.56,193772
-92.31,23.84,1.44,2.41,72.21,193810
-92.40,23.70,1.99,2.37,72.74,193846
-92.57,23.71,2.66,2.35,72.56,193885
-92.84,23.72,3.79,2.43,72.21,193923
-93.15,23.68,5.62,2.29,72.56,193962
-93.52,23.71,7.47,2.42,72.03,194000
-93.92,23.87,9.53,2.39,72.56,194039
-94.33,23.93,11.35,2.39,72.03,194075
-94.98,23.84,14.12,2.44,72.03,194116
-95.63,23.64,16.55,2.35,72.56,194156
-96.27,23.41,17.71,2.47,72.03,194195
-96.89,23.08,17.70,2.58,72.56,194235
-97.30,22.68,17.17,2.38,72.03,194274
-97.77,22.19,15.99,2.41,72.03,194319
-97.98,21.77,15.24,2.49,72.03,194355
-98.26,21.22,14.32,2.48,72.56,194393
-98.57,20.46,13.71,2.41,72.03,194433
-98.96,19.74,13.10,2.36,72.56,194472
-99.36,19.06,12.67,2.32,72.21,194512
-99.77,18.55,12.47,2.23,72.03,194552
-100.19,18.12,12.47,2.25,72.56,194590
-100.66,17.76,12.50,2.34,72.03,194631
-101.10,17.54,12.64,2.38,72.21,194671
-101.47,17.30,13.42,2.10,72.03,194712
-101.78,17.13,15.02,2.40,72.56,194753
-102.13,17.01,17.14,2.32,72.38,194793
-102.59,16.85,19.50,2.30,72.21,194837
-103.24,16.68,22.12,2.29,72.03,194875
-103.91,16.46,25.09,2.19,72.74,194915
-104.67,16.25,27.39,2.31,72.03,194956
-105.45,15.94,29.06,2.41,72.03,194996
-106.20,15.64,29.84,2.14,72.03,195037
-106.83,15.13,29.94,2.58,72.56,195078
-107.22,14.56,29.95,2.29,72.56,195118
-107.39,13.98,29.97,2.45,72.38,195159
-107.40,13.49,29.68,2.35,72.03,195201
-107.47,13.24,29.36,2.39,72.38,195239
-107.63,12.96,28.93,2.39,72.38,195282
-107.84,12.72,28.65,2.47,72.21,195321
-108.24,12.47,27.97,2.35,72.21,195386
-108.49,12.34,27.49,2.35,72.03,195427
-108.70,12.18,26.88,2.28,72.03,195464
-108.85,12.05,26.12,2.61,72.03,195502
-108.91,11.95,25.45,2.20,72.74,195538
-108.91,11.82,24.49,2.35,72.03,195575
-108.95,11.70,23.52,2.31,72.21,195612
-109.02,11.58,22.86,2.39,72.03,195648
-109.17,11.53,21.98,2.51,72.56,195686
-109.32,11.31,21.24,2.31,72.03,195726
-109.42,11.04,20.75,2.25,72.03,195767
-109.53,10.73,20.42,2.40,72.21,195808
-109.63,10.35,20.21,2.18,72.56,195848
-109.68,9.95,20.10,2.44,72.38,195889
-109.77,9.53,19.95,2.52,72.38,195933
-109.81,9.21,19.97,2.42,72.03,195969
-109.94,8.82,19.87,2.27,72.03,196007
-110.08,8.44,19.85,2.29,72.56,196047
-110.27,8.08,19.69,2.39,72.03,196087
-110.50,7.76,19.41,2.48,72.38,196125
-110.75,7.40,19.24,2.10,72.03,196165
-111.01,7.07,19.13,2.27,72.03,196204
-111.21,6.76,19.06,2.34,72.21,196244
-111.33,6.48,18.88,2.22,72.38,196284
-111.34,6.32,18.57,2.40,72.21,196323
-111.26,6.22,18.13,2.24,72.38,196363
-111.13,6.17,17.82,2.45,72.03,196401
-110.85,6.12,16.97,2.39,72.03,196447
-110.60,6.17,16.04,2.52,72.38,196484
-110.42,6.12,15.60,2.39,72.03,196521
-110.27,5.94,15.47,2.41,72.03,196561
-110.26,5.73,15.63,2.36,72.21,196600
-110.32,5.41,15.95,2.36,72.03,196639
-110.50,5.11,16.30,2.34,72.21,196679
-110.75,4.80,16.61,2.23,72.21,196718
-111.04,4.42,17.00,2.44,72.21,196758
-111.37,4.01,17.43,2.57,72.21,196797
-111.71,3.58,17.84,2.52,72.03,196837
-112.12,3.18,18.24,2.50,72.21,196877
-112.46,2.80,18.48,2.53,72.03,196916
-112.70,2.49,18.63,2.50,72.03,196956
-112.83,2.08,18.71,2.21,72.03,196999
-112.86,1.69,18.42,2.22,72.21,197037
-112.83,1.19,17.80,2.30,72.38,197075
-112.79,0.79,17.33,2.58,72.21,197113
-112.58,0.13,16.72,2.59,72.21,197155
-112.35,-0.22,16.57,2.21,72.21,197191
-111.83,-0.62,16.55,2.27,72.21,197234
-111.46,-0.77,16.61,2.48,72.21,197273
-110.78,-0.85,16.69,2.24,72.21,197315
-110.22,-0.79,16.75,2.54,72.21,197355
-109.65,-0.62,16.89,2.42,72.21,197396
-109.08,-0.42,17.06,2.33,72.38,197436
-108.56,-0.17,17.20,2.59,72.21,197477
-108.07,0.17,17.37,2.36,72.21,197521
-107.55,0.64,17.48,2.66,72.21,197558
-107.00,1.29,17.57,2.23,72.21,197597
-106.45,2.01,17.64,2.35,72.21,197636
-105.95,2.62,17.83,2.31,72.21,197676
-105.63,3.00,17.95,2.40,72.21,197714
-105.18,3.42,18.09,2.33,72.21,197756
-104.94,3.62,18.17,2.42,72.21,197793
-104.68,3.78,18.24,2.30,72.21,197833
-104.40,3.94,18.31,2.39,72.21,197873
-104.07,4.13,18.30,2.35,72.21,197912
-103.65,4.46,18.17,2.39,72.38,197952
-103.12,4.82,18.00,2.34,72.21,197991
-102.37,5.29,17.67,2.42,72.21,198036
-101.89,5.63,17.31,2.35,72.38,198072
-101.19,6.16,16.63,2.42,72.21,198110
-100.40,6.69,15.80,2.35,72.21,198150
-99.51,7.12,14.96,2.40,72.21,198189
-98.59,7.41,14.04,2.36,72.21,198228
-97.87,7.53,13.31,2.42,72.21,198265
-96.95,7.56,12.21,2.32,72.21,198305
-96.05,7.48,10.90,2.38,72.21,198343
-94.72,7.31,8.74,2.35,72.21,198403
-93.81,7.26,7.24,2.42,72.21,198444
-92.87,7.22,5.83,2.37,72.21,198481
-91.94,7.16,4.55,2.38,72.21,198518
-91.27,7.01,3.74,2.36,72.21,198553
-90.39,6.51,3.13,2.40,72.21,198594
-89.60,5.61,2.91,2.34,72.21,198631
-88.89,4.41,3.09,2.38,72.21,198669
-88.47,3.39,3.39,2.37,72.21,198705
-87.99,2.00,3.92,2.41,72.21,198742
-87.59,0.58,4.60,2.29,72.21,198779
-87.32,-0.42,5.22,2.46,72.21,198815
-87.06,-1.59,6.09,2.37,72.21,198852
-86.82,-2.55,7.04,2.37,72.21,198889
-86.68,-3.04,7.74,2.32,72.21,198925
-86.50,-3.44,8.59,2.44,72.21,198963
-86.32,-3.59,9.36,2.33,72.21,199000
-86.17,-3.61,9.87,2.41,72.21,199036
-85.92,-3.51,10.59,2.33,72.21,199073
-85.67,-3.37,11.12,2.44,72.21,199113
-85.42,-3.28,11.52,2.34,72.21,199151
-85.16,-3.27,11.71,2.39,72.21,199188
-84.99,-3.34,11.68,2.33,72.21,199225
-84.72,-3.56,11.56,2.39,72.21,199262
-84.42,-3.95,11.44,2.35,72.21,199300
-84.05,-4.41,11.32,2.43,72.21,199340
-83.62,-4.86,11.17,2.35,72.21,199379
-83.22,-5.13,10.93,2.41,72.21,199418
-82.48,-5.58,10.46,2.31,72.03,199460
-82.01,-5.89,10.10,2.41,72.21,199496
-81.36,-6.42,9.33,2.34,72.21,199537
-80.71,-7.04,8.39,2.41,72.21,199575
-80.00,-7.74,7.37,2.34,72.21,199614
-79.26,-8.56,6.31,2.41,72.21,199656
-78.51,-9.49,5.30,2.35,72.21,199693
-77.76,-10.47,4.31,2.41,72.03,199731
-77.21,-11.20,3.50,2.33,72.21,199768
-76.33,-12.42,2.09,2.42,72.03,199810
-75.79,-13.08,1.20,2.33,72.21,199847
-75.04,-13.84,0.14,2.40,72.03,199888
-74.29,-14.41,-0.84,2.33,72.03,199927
-73.49,-14.77,-1.77,2.42,72.03,199967
-72.68,-14.96,-2.67,2.33,72.03,200008
-71.87,-15.03,-3.54,2.42,72.03,200048
-70.84,-14.98,-4.59,2.34,72.21,200090
-70.23,-14.90,-5.23,2.40,72.21,200128
-69.19,-14.67,-6.27,2.33,72.03,200175
-68.35,-14.34,-7.04,2.41,72.03,200212
-67.51,-13.90,-7.76,2.34,72.03,200252
-66.70,-13.46,-8.40,2.41,72.03,200292
-65.92,-13.07,-8.91,2.33,72.21,200333
-65.23,-12.77,-9.37,2.41,72.03,200373
-64.61,-12.57,-9.83,2.32,72.03,200414
-64.04,-12.58,-10.33,2.40,72.03,200454
-63.52,-12.83,-10.81,2.32,72.03,200496
-63.06,-13.17,-11.15,2.42,72.03,200538
-62.57,-13.69,-11.33,2.33,72.03,200579
-62.01,-14.70,-11.31,2.40,72.03,200622
-61.60,-15.50,-11.11,2.34,72.03,200663
-61.24,-16.17,-10.81,2.41,72.03,200708
-60.99,-16.72,-10.38,2.34,72.03,200746
-60.79,-16.99,-9.86,2.42,72.03,200787
-60.61,-16.96,-9.48,2.34,72.03,200828
-60.46,-16.79,-9.30,2.40,72.03,200869
-60.35,-16.47,-9.24,2.33,72.03,200909
-60.25,-16.06,-9.33,2.41,72.03,200950
-60.16,-15.64,-9.48,2.33,72.03,200989
-60.06,-15.20,-9.70,2.41,72.03,201030
-59.89,-14.68,-9.92,2.34,72.03,201072
-59.80,-14.42,-10.06,2.40,72.03,201110
-59.66,-13.99,-10.28,2.34,72.03,201154
-59.56,-13.78,-10.53,2.41,72.03,201195
-59.50,-13.67,-10.92,2.35,72.03,201240
-59.46,-13.52,-11.42,2.41,72.03,201278
-59.44,-13.38,-12.05,2.31,72.03,201319
-59.47,-13.09,-12.69,2.42,72.03,201361
-59.54,-12.70,-13.40,2.33,72.03,201404
-59.72,-12.26,-13.97,2.42,72.03,201469
-59.85,-11.81,-14.18,2.35,72.03,201507
-60.06,-11.40,-14.36,2.41,72.03,201543
-60.25,-11.06,-14.52,2.32,72.03,201580
-60.46,-10.79,-14.41,2.40,72.03,201617
-60.70,-10.77,-13.80,2.35,72.03,201655
-60.96,-10.89,-12.75,2.42,72.03,201694
-61.29,-10.98,-11.60,2.33,72.03,201736
-61.71,-10.96,-10.64,2.42,72.03,201781
-62.20,-10.75,-9.79,2.35,72.03,201819
-62.70,-10.40,-8.91,2.39,71.85,201859
-63.14,-9.89,-7.93,2.35,72.03,201900
-63.57,-9.33,-6.95,2.38,72.03,201940
-63.98,-8.76,-6.15,2.36,72.03,201979
-64.39,-8.15,-5.47,2.41,72.03,202019
-64.74,-7.58,-4.83,2.36,72.03,202057
-65.09,-6.96,-4.34,2.38,72.03,202097
-65.38,-6.25,-3.85,2.37,71.85,202137
-65.61,-5.41,-3.40,2.43,72.03,202176
-65.80,-4.45,-3.12,2.35,71.85,202216
-65.91,-3.61,-2.91,2.41,72.03,202256
-65.94,-2.85,-2.71,2.33,71.85,202299
-65.84,-2.29,-2.55,2.42,72.03,202336
-65.68,-1.99,-2.27,2.31,72.03,202373
-65.40,-1.79,-1.86,2.42,72.03,202414
-65.12,-1.80,-1.45,2.33,72.03,202453
-64.78,-1.88,-0.87,2.40,71.85,202493
-64.42,-1.90,-0.36,2.35,72.03,202533
-64.02,-1.80,0.04,2.43,72.03,202572
-63.54,-1.54,0.39,2.33,72.03,202610
-63.04,-1.16,0.47,2.41,72.03,202648
-62.48,-0.69,0.35,2.32,71.85,202687
-61.86,-0.16,0.15,2.41,72.03,202726
-61.33,0.21,0.08,2.34,72.03,202763
-60.54,0.60,0.14,2.40,72.03,202802
-59.64,1.02,0.45,2.35,72.03,202843
-58.68,1.55,0.89,2.42,72.03,202880
-57.70,2.26,1.12,2.33,72.03,202917
-57.06,2.93,0.72,2.41,72.03,202952
-56.21,3.99,-0.30,2.34,72.03,202989
-55.32,5.20,-1.70,2.40,72.03,203027
-54.62,6.10,-2.95,2.32,72.03,203064
-53.61,7.15,-4.73,2.41,71.85,203104
-52.48,7.98,-6.44,2.35,71.85,203143
-51.27,8.69,-8.18,2.40,72.03,203181
-49.99,9.34,-10.11,2.33,72.03,203220
-48.70,9.97,-12.24,2.39,72.03,203259
-47.47,10.59,-14.21,2.34,71.85,203299
-46.37,11.19,-15.96,2.42,71.85,203340
-45.42,11.56,-17.98,2.33,71.85,203384
-44.65,11.69,-20.03,2.41,71.85,203420
-44.07,11.86,-22.03,2.35,71.85,203461
-43.71,12.08,-23.98,2.40,71.85,203501
-43.56,12.09,-25.78,2.32,71.85,203542
-43.60,12.02,-27.26,2.39,71.85,203582
-43.98,11.72,-28.36,2.32,71.85,203623
-44.75,11.20,-29.03,2.39,71.85,203664
-45.99,10.43,-29.27,2.36,71.85,203704
-47.64,9.36,-28.90,2.40,71.85,203745
-49.57,7.87,-28.16,2.30,71.85,203784
-51.72,6.13,-27.14,2.40,71.85,203824
-54.03,4.30,-25.70,2.36,71.85,203864
-56.44,2.46,-24.01,2.41,71.85,203907
-58.91,0.78,-22.14,2.31,71.85,203944
-61.49,-0.67,-20.11,2.44,71.85,203982
-64.05,-1.85,-18.07,2.33,71.85,204023
-66.59,-2.61,-15.92,2.39,71.85,204063
-69.05,-2.93,-13.64,2.34,71.85,204103
-71.42,-2.84,-11.20,2.41,71.85,204144
-73.64,-2.39,-8.73,2.34,71.85,204184
-75.72,-1.70,-6.20,2.41,71.85,204224
-77.60,-0.85,-3.74,2.33,71.85,204264
-79.25,0.13,-1.62,2.40,71.85,204303
-80.62,1.22,0.20,2.33,71.85,204342
-81.61,2.40,1.75,2.41,71.85,204379
-82.24,3.67,3.01,2.33,71.85,204421
-82.55,5.21,4.11,2.40,71.85,204477
-82.48,6.48,4.64,2.33,71.85,204520
-82.35,6.93,4.71,2.43,71.85,204556
-82.09,6.92,4.59,2.30,71.85,204593
-81.75,6.00,4.23,2.42,71.85,204630
-81.40,4.74,3.99,2.29,71.85,204666
-80.85,2.72,3.64,2.42,71.85,204702
-80.20,0.38,3.30,2.34,71.85,204740
-79.67,-1.34,2.88,2.40,71.85,204776
-78.89,-3.29,2.18,2.35,71.85,204813
-77.99,-4.70,1.39,2.37,71.85,204850
-77.27,-5.34,0.63,2.32,71.85,204887
-76.24,-5.77,-0.49,2.41,71.85,204924
-75.18,-5.79,-1.77,2.31,71.85,204961
-74.15,-5.63,-3.11,2.39,71.85,205001
-73.40,-5.40,-4.10,2.36,71.85,205038
-72.48,-5.04,-5.39,2.41,71.85,205075
-71.62,-4.70,-6.58,2.32,71.85,205112
-71.01,-4.53,-7.31,2.41,71.85,205148
-70.24,-4.46,-8.15,2.32,71.85,205186
-69.54,-4.49,-8.84,2.39,71.85,205224
-68.98,-4.56,-9.43,2.34,71.85,205264
-68.57,-4.50,-10.27,2.42,71.85,205303
-68.35,-4.11,-11.55,2.32,71.85,205343
-68.32,-3.31,-13.14,2.37,71.67,205383
-68.53,-2.14,-14.95,2.31,71.85,205424
-68.88,-0.71,-16.80,2.40,71.85,205465
-69.32,0.82,-18.50,2.33,71.67,205509
-69.85,2.26,-19.97,2.39,71.67,205546
-70.44,3.54,-21.26,2.33,71.67,205584
-71.05,4.49,-22.51,2.42,71.67,205624
-71.73,4.97,-23.89,2.32,71.67,205664
-72.49,5.14,-25.01,2.38,71.67,205703
-73.40,5.13,-25.74,2.30,71.67,205743
-74.48,4.73,-26.01,2.40,71.67,205783
-75.36,4.08,-25.80,2.34,71.67,205821
-76.91,2.07,-24.68,2.39,71.67,205863
-77.99,0.53,-23.95,2.33,71.67,205900
-79.63,-1.71,-22.84,2.41,71.67,205940
-81.50,-3.95,-21.54,2.31,71.67,205980
-84.23,-6.30,-19.71,2.42,71.67,206026
-86.85,-7.37,-18.16,2.29,71.67,206063
-89.67,-7.56,-16.45,2.40,71.67,206102
-92.55,-6.97,-14.61,2.33,71.67,206143
-95.25,-5.93,-12.61,2.42,71.67,206184
-97.70,-4.72,-10.74,2.31,71.67,206224
-99.87,-3.51,-9.09,2.40,71.67,206265
-101.82,-2.44,-7.65,2.33,71.67,206304
-103.57,-1.57,-6.47,2.39,71.67,206345
-105.07,-0.92,-5.40,2.32,71.49,206385
-106.27,-0.65,-4.32,2.40,71.67,206426
-107.12,-0.75,-2.89,2.32,71.49,206467
-107.66,-1.03,-0.92,2.38,71.49,206507
-107.98,-1.32,1.36,2.33,71.67,206552
-108.14,-1.41,4.20,2.39,71.67,206589
-108.22,-1.19,7.25,2.33,71.67,206627
-108.21,-0.61,10.00,2.40,71.67,206666
-108.09,0.30,12.41,2.33,71.67,206706
-107.73,1.72,14.35,2.42,71.67,206746
-107.21,3.56,15.73,2.33,71.67,206786
-106.48,5.49,16.82,2.40,71.67,206825
-105.66,7.07,17.75,2.34,71.67,206865
-104.85,7.94,18.17,2.39,71.67,206904
-104.32,8.12,18.11,2.33,71.67,206943
-103.60,7.62,17.63,2.41,71.67,206985
-103.17,7.16,17.38,2.30,71.67,207022
-102.56,6.40,17.05,2.38,71.67,207063
-101.69,5.86,16.57,2.33,71.67,207107
-101.08,5.71,16.24,2.40,71.67,207143
-100.22,5.68,15.85,2.34,71.67,207181
-99.46,5.56,15.22,2.40,71.67,207220
-98.89,5.11,14.29,2.33,71.67,207259
-98.42,4.30,13.37,2.39,71.67,207297
-98.04,3.25,12.16,2.32,71.67,207336
-97.79,2.47,10.88,2.35,71.67,207373
-97.45,1.47,8.99,2.33,71.67,207413
-97.01,0.62,6.91,2.36,71.67,207450
-96.26,-0.18,3.43,2.36,71.67,207508
-95.72,-0.41,0.98,2.40,71.67,207550
-95.18,-0.45,-1.58,2.31,71.67,207587
-94.75,-0.30,-3.34,2.41,71.67,207623
-92.93,1.49,-10.56,2.32,71.67,207745
-91.93,2.69,-14.04,2.42,71.49,207835
-91.79,3.01,-14.45,2.34,71.67,207871
-91.79,3.32,-14.36,2.40,71.67,207909
-91.94,3.46,-13.77,2.35,71.67,207944
-92.42,3.43,-12.56,2.39,71.67,207981
-93.17,3.25,-11.03,2.30,71.49,208019
-93.93,3.12,-9.86,2.40,71.67,208055
-95.13,3.03,-8.30,2.33,71.67,208092
-96.48,2.98,-6.69,2.40,71.67,208130
-97.56,2.97,-5.52,2.34,71.67,208166
-99.04,2.96,-4.12,2.40,71.67,208202
-100.61,2.88,-3.02,2.32,71.49,208239
-102.64,2.67,-2.05,2.43,71.67,208296
-104.28,2.44,-1.44,2.32,71.67,208333
-105.92,2.26,-1.05,2.38,71.67,208369
-107.47,2.18,-0.76,2.31,71.67,208407
-108.54,2.11,-0.47,2.35,71.67,208443
-109.85,1.96,0.16,2.29,71.67,208480
-111.02,1.73,0.98,2.41,71.67,208518
-111.81,1.54,1.66,2.36,71.49,208554
-112.73,1.27,2.66,2.42,71.67,208591
-113.47,1.02,3.75,2.33,71.67,208628
-113.93,0.85,4.57,2.38,71.67,208664
-114.48,0.66,5.72,2.32,71.85,208701
-114.97,0.42,7.14,2.36,71.67,208739
-115.33,0.16,8.46,2.34,71.49,208776
-115.84,-0.29,11.16,2.41,71.67,208821
-116.05,-0.57,12.97,2.32,71.67,208857
-116.21,-0.94,15.53,2.42,71.67,208897
-116.15,-1.32,18.90,2.31,71.67,208939
-116.01,-1.50,20.90,2.42,71.67,208977
-115.65,-1.80,23.66,2.33,71.67,209020
-115.23,-2.10,25.13,2.40,71.67,209060
-114.69,-2.49,25.94,2.33,71.67,209100
-114.01,-2.97,26.35,2.39,71.67,209140
-113.17,-3.46,26.53,2.33,71.67,209180
-112.13,-3.89,26.49,2.38,71.67,209221
-110.85,-4.06,26.20,2.34,71.67,209261
-109.38,-3.95,25.78,2.41,71.67,209302
-107.86,-3.70,25.39,2.36,71.67,209346
-106.38,-3.36,25.09,2.41,71.67,209384
-104.96,-2.91,24.84,2.34,71.67,209424
-103.62,-2.40,24.62,2.40,71.67,209465
-102.37,-1.81,24.41,2.31,71.67,209505
-101.25,-1.18,24.26,2.41,71.67,209546
-100.42,-0.82,24.20,2.33,71.67,209586
-99.96,-0.93,24.07,2.40,71.67,209627
-99.70,-1.38,23.93,2.32,71.67,209667
-99.53,-1.95,23.58,2.38,71.67,209706
-99.33,-2.40,22.70,2.34,71.67,209746
-99.02,-2.73,21.53,2.40,71.67,209785
-98.56,-2.91,20.05,2.34,71.67,209825
-97.94,-2.95,18.46,2.40,71.67,209868
-97.17,-2.90,16.76,2.35,71.67,209904
-96.33,-2.85,14.94,2.39,71.67,209943
-95.45,-2.90,13.06,2.33,71.67,209983
-94.55,-3.10,11.23,2.39,71.67,210022
-93.65,-3.45,9.49,2.31,71.67,210062
-92.99,-3.72,8.15,2.38,71.67,210099
-92.14,-4.02,6.31,2.32,71.67,210139
-91.27,-4.06,4.52,2.40,71.67,210177
-90.41,-3.74,2.87,2.30,71.67,210216
-89.57,-3.12,1.68,2.41,71.67,210254
-88.69,-2.21,1.13,2.35,71.67,210292
-88.07,-1.42,1.06,2.38,71.67,210329
-87.29,-0.33,1.24,2.35,71.67,210369
-86.46,1.10,1.59,2.40,71.67,210413
-86.09,1.95,1.74,2.33,71.67,210449
-85.69,3.12,1.99,2.40,71.67,210486
-85.33,4.26,2.43,2.33,71.67,210523
-85.08,4.99,2.79,2.41,71.67,210559
-84.79,5.72,3.24,2.33,71.67,210596
-84.36,6.60,3.93,2.36,71.67,210653
-84.09,7.00,4.35,2.34,71.67,210694
-83.91,7.20,4.59,2.37,71.67,210730
-83.63,7.35,4.99,2.33,71.67,210767
-83.40,7.51,4.97,2.40,71.67,210803
-83.26,7.63,4.62,2.33,71.67,210839
-83.11,7.78,3.71,2.39,71.67,210876
-82.92,7.86,2.46,2.34,71.67,210914
-82.67,7.91,1.20,2.39,71.67,210955
-82.45,7.86,0.17,2.34,71.67,210991
-82.12,7.72,-1.40,2.40,71.67,211028
-81.71,7.50,-3.36,2.30,71.67,211065
-81.33,7.26,-5.10,2.40,71.67,211100
-80.76,6.83,-7.68,2.34,71.67,211138
-80.04,6.32,-10.47,2.38,71.67,211175
-79.41,5.97,-12.60,2.31,71.67,211211
-78.52,5.72,-15.20,2.39,71.67,211248
-77.62,5.61,-17.65,2.34,71.49,211286
-77.01,5.56,-19.57,2.37,71.67,211322
-76.39,5.63,-22.51,2.33,71.67,211358
-76.04,5.71,-25.88,2.38,71.49,211398
-76.06,5.95,-29.13,2.32,71.49,211437
-76.56,6.39,-31.80,2.41,71.49,211480
-77.48,7.00,-33.55,2.34,71.49,211518
