voltage,current,airspeed,throttle, ms
314,0,556,983,155600
314,0,556,984,155637
314,0,556,984,155673
314,0,556,984,155709
314,0,555,983,155745
314,0,556,983,155781
314,0,556,984,155816
314,0,556,984,155853
314,0,556,984,155889
314,0,556,984,155925
314,0,556,984,155961
314,0,556,984,155997
314,0,556,984,156033
314,0,556,984,156069
314,0,556,984,156105
314,0,555,983,156141
314,0,555,983,156177
314,0,556,983,156213
314,0,556,983,156249
314,0,556,984,156285
314,0,556,983,156321
314,0,555,983,156357
314,0,556,984,156393
314,0,555,983,156429
314,0,556,984,156465
314,0,556,983,156502
314,0,556,984,156537
314,0,556,984,156573
314,0,556,983,156609
314,0,556,984,156645
314,0,555,983,156681
314,0,556,984,156717
314,0,556,983,156753
314,0,556,990,156789
314,0,555,983,156825
314,0,555,983,156861
314,0,556,984,156897
314,0,556,983,156933
314,0,556,983,156969
314,0,555,983,157023
314,0,556,984,157060
314,0,556,984,157095
314,0,555,984,157131
314,0,556,984,157167
314,0,555,983,157203
314,0,555,983,157239
314,0,556,983,157276
314,0,556,984,157312
314,0,556,984,157347
314,0,556,983,157383
314,0,556,983,157419
314,0,556,984,157455
314,0,556,983,157492
314,0,555,983,157528
314,0,555,983,157563
314,0,555,984,157599
314,0,555,983,157635
314,0,556,983,157671
314,0,556,984,157708
314,0,555,983,157744
314,0,555,989,157779
314,0,556,983,157815
314,0,555,983,157851
314,0,555,984,157887
314,0,556,983,157923
314,0,556,983,157960
314,0,555,990,157996
314,0,556,983,158031
314,0,556,984,158067
314,0,556,984,158103
314,0,556,984,158139
314,0,556,983,158176
314,0,556,983,158212
314,0,556,984,158247
314,0,556,984,158283
314,0,556,984,158319
314,0,556,984,158355
314,0,556,983,158392
314,0,556,983,158428
314,0,555,983,158464
314,0,555,983,158499
314,0,555,983,158535
314,0,555,983,158571
314,0,555,984,158608
314,0,556,984,158644
314,0,556,983,158680
314,0,555,983,158715
314,0,556,984,158751
314,0,556,984,158787
314,0,556,984,158824
314,0,556,984,158860
314,0,556,984,158896
314,0,555,983,158931
314,0,556,983,158967
314,0,556,983,159003
314,0,556,983,159040
314,0,555,983,159076
314,0,556,983,159112
314,0,555,983,159148
314,0,555,984,159183
314,0,556,984,159219
314,0,556,984,159256
314,0,556,983,159292
314,0,556,984,159328
314,0,556,984,159364
314,0,556,984,159399
314,0,555,984,159435
314,0,556,983,159472
314,0,555,983,159508
314,0,556,984,159544
314,0,555,984,159580
314,0,555,983,159616
314,0,555,983,159651
314,0,556,983,159688
314,0,555,983,159724
314,0,555,990,159760
314,0,555,983,159796
314,0,555,983,159832
314,0,555,984,159867
314,0,554,983,159903
314,0,555,984,159940
314,0,555,990,159976
314,0,555,983,160012
314,0,555,983,160048
314,0,556,983,160083
314,0,556,983,160119
314,0,555,984,160156
314,0,555,983,160192
314,0,556,983,160228
314,0,556,983,160264
314,0,555,983,160300
314,0,555,983,160335
314,0,555,983,160372
314,0,556,983,160408
314,0,555,984,160444
314,0,556,983,160480
314,0,555,983,160516
314,0,556,984,160551
314,0,555,983,160588
314,0,556,984,160624
314,0,556,984,160660
314,0,556,984,160696
314,0,556,983,160732
314,0,555,983,160768
314,0,555,984,160804
314,0,556,984,160840
314,0,555,983,160876
314,0,555,983,160912
314,0,555,983,160948
314,0,555,983,160984
314,0,555,983,161020
314,0,556,983,161056
314,0,556,983,161092
314,0,556,983,161128
314,0,556,983,161164
314,0,555,984,161200
314,0,555,983,161236
314,0,556,983,161272
314,0,556,983,161308
314,0,555,983,161344
314,0,556,983,161380
314,0,555,984,161416
314,0,555,984,161453
314,0,555,983,161488
314,0,555,983,161524
314,0,555,983,161560
314,0,556,983,161596
314,0,556,983,161632
314,0,555,983,161669
314,0,556,983,161704
314,0,556,988,161740
314,0,555,983,161776
314,0,556,983,161812
314,0,556,984,161848
314,0,556,984,161884
314,0,556,983,161921
314,0,556,990,161956
314,0,555,984,161992
314,0,556,983,162028
314,0,556,983,162064
314,0,556,984,162100
314,0,556,983,162137
314,0,556,983,162280
314,0,555,984,162316
314,0,556,984,162353
314,0,555,984,162388
314,0,556,984,162424
314,0,556,983,162460
314,0,557,983,162496
314,0,555,984,162532
314,0,556,984,162569
314,0,556,983,162605
314,0,555,983,162640
314,0,556,983,162676
314,0,556,984,162712
314,0,555,983,162748
314,0,556,983,162785
314,0,555,984,162821
314,0,556,984,162856
314,0,555,983,162892
314,0,556,983,162928
314,0,555,984,162964
314,0,555,983,163001
314,0,555,983,163037
314,0,555,983,163073
314,0,555,983,163108
314,0,555,984,163144
314,0,556,984,163180
314,0,556,983,163217
314,0,555,983,163253
314,0,556,983,163289
314,0,556,984,163324
314,0,556,983,163360
314,0,555,984,163396
314,0,556,983,163433
314,0,555,984,163469
314,0,555,984,163505
314,0,556,984,163540
314,0,556,983,163576
314,0,556,983,163612
314,0,556,984,163649
314,0,556,983,163685
314,0,556,989,163721
314,0,556,983,163757
314,0,555,983,163792
314,0,555,983,163828
314,0,555,983,163864
314,0,556,983,163901
314,0,556,989,163937
314,0,555,984,163973
314,0,556,983,164008
314,0,556,984,164044
314,0,555,984,164080
314,0,556,984,164117
314,0,556,983,164153
314,0,556,984,164189
314,0,556,984,164225
314,0,556,984,164260
314,0,555,984,164296
314,0,556,984,164333
314,0,555,983,164369
314,0,555,983,164405
314,0,555,983,164441
314,0,555,983,164476
314,0,555,984,164512
314,0,556,984,164549
314,0,556,983,164585
314,0,556,984,164621
314,0,555,983,164657
314,0,555,984,164692
314,0,556,983,164728
314,0,555,983,164765
314,0,555,983,164801
314,0,556,983,164837
314,0,555,984,164873
314,0,555,983,164909
314,0,556,984,164944
314,0,556,984,164981
314,0,555,983,165017
314,0,556,983,165053
314,0,555,984,165089
314,0,556,983,165125
314,0,555,984,165160
314,0,555,983,165197
314,0,555,983,165233
314,0,556,983,165269
314,0,556,983,165305
314,0,555,984,165341
314,0,556,984,165377
314,0,556,983,165413
314,0,556,984,165449
314,0,556,983,165485
314,0,556,983,165521
314,0,556,984,165557
314,0,555,983,165593
314,0,556,984,165629
314,0,556,983,165665
314,0,556,990,165701
314,0,555,984,165737
314,0,556,983,165773
314,0,556,983,165809
314,0,556,984,165844
314,0,556,984,165881
314,0,555,989,165917
314,0,556,983,165953
314,0,555,984,165989
314,0,556,984,166025
314,0,556,983,166061
314,0,555,984,166097
314,0,555,983,166133
314,0,555,983,166169
314,0,555,984,166205
314,0,556,984,166241
314,0,556,983,166277
314,0,556,984,166313
314,0,555,984,166349
314,0,555,983,166385
314,0,555,983,166421
314,0,556,983,166457
314,0,555,984,166493
314,0,556,983,166530
314,0,555,984,166565
314,0,556,984,166601
314,0,555,983,166637
314,0,556,984,166673
314,0,555,983,166709
314,0,555,984,166746
314,0,556,983,166781
314,0,555,983,166817
314,0,555,983,166853
314,0,557,984,166889
314,0,555,983,166925
314,0,555,984,166962
314,0,553,984,166998
314,0,556,984,167033
314,0,557,983,167069
314,0,556,984,167105
314,0,556,983,167141
314,0,555,984,167178
315,0,556,983,167214
314,0,555,984,167249
314,0,556,983,167285
314,0,556,983,167321
314,0,556,983,167357
314,0,556,984,167394
314,0,556,984,167430
314,0,556,983,167465
314,0,555,984,167501
314,0,555,984,167537
314,0,555,983,167573
314,0,555,984,167610
314,0,555,984,167646
315,0,556,988,167682
314,0,556,984,167717
314,0,556,984,167753
314,0,555,984,167789
314,0,555,984,167825
314,0,555,983,167862
314,0,555,990,167898
314,0,556,983,167933
314,0,555,984,167969
314,0,555,983,168005
314,0,555,984,168041
314,0,556,984,168078
315,0,556,983,168114
314,0,556,983,168150
314,0,556,983,168185
314,0,556,983,168221
314,0,555,984,168257
314,0,556,983,168294
314,0,556,984,168330
314,0,556,984,168366
314,0,556,983,168401
314,0,556,983,168437
314,0,555,983,168473
314,0,556,983,168510
314,0,556,983,168546
314,0,556,984,168582
314,0,556,983,168617
314,0,555,983,168653
314,0,555,984,168689
314,0,555,983,168726
314,0,555,984,168762
314,0,555,984,168798
314,0,555,984,168834
314,0,555,983,168869
315,0,556,984,168905
315,0,555,983,168942
314,0,556,984,168978
314,0,555,983,169014
315,0,556,984,169050
314,0,555,983,169085
314,0,556,983,169121
315,0,555,983,169158
314,0,555,983,169194
314,0,556,983,169230
314,0,556,983,169266
314,0,556,983,169302
315,0,556,983,169337
315,0,555,983,169374
314,0,555,984,169410
315,0,555,983,169446
315,0,556,984,169482
314,0,555,983,169518
315,0,555,984,169553
314,0,556,983,169590
315,0,556,984,169626
314,0,555,989,169662
315,0,556,983,169698
314,0,556,983,169734
315,0,555,983,169769
315,0,555,983,169805
314,0,555,983,169842
314,0,556,989,169878
314,0,556,984,169914
315,0,556,983,169950
314,0,556,983,169986
314,0,556,984,170021
315,0,556,983,170058
315,0,556,983,170094
315,0,555,983,170130
315,0,555,983,170166
315,0,556,984,170202
314,0,555,983,170237
315,0,556,983,170274
315,0,556,983,170310
314,0,556,984,170346
315,0,556,983,170382
315,0,556,984,170418
315,0,556,983,170454
315,0,555,983,170490
314,0,556,984,170526
315,0,555,983,170562
315,0,556,983,170598
315,0,556,983,170634
315,0,556,983,170670
314,0,554,984,170706
315,0,555,984,170742
315,0,555,984,170778
315,0,556,983,170814
315,0,556,984,170850
315,0,554,984,170886
315,0,555,984,170923
315,0,555,984,170958
315,0,555,984,170994
315,0,555,983,171030
315,0,555,983,171066
315,0,556,984,171102
314,0,555,983,171139
315,0,555,983,171174
315,0,556,983,171210
315,0,556,983,171246
315,0,555,984,171282
315,0,555,983,171318
315,0,554,984,171355
315,0,555,984,171390
315,0,555,983,171426
315,0,555,984,171462
315,0,555,984,171498
315,0,555,983,171534
314,0,555,983,171571
315,0,556,983,171607
314,0,555,989,171642
314,0,555,984,171678
315,0,555,984,171714
314,0,555,984,171750
315,0,556,983,171786
314,0,555,983,171823
315,0,555,990,171858
315,0,555,983,171894
315,0,555,984,171930
315,0,555,984,171966
315,0,556,984,172002
315,0,556,984,172039
315,0,556,983,172075
314,0,556,983,172110
314,0,555,983,172146
315,0,556,983,172182
315,0,555,983,172218
314,0,556,983,172255
315,0,555,984,172291
315,0,555,984,172326
314,0,555,983,172362
315,0,556,983,172398
315,0,555,984,172434
315,0,555,983,172471
315,0,555,984,172507
315,0,555,983,172542
315,0,556,983,172578
315,0,555,983,172614
315,0,555,983,172650
315,0,555,984,172687
315,0,555,984,172723
315,0,554,983,172759
voltage,current,airspeed,throttle, ms
316,0,558,983,266
317,0,558,984,302
317,0,558,983,337
317,0,558,983,374
317,0,559,984,410
317,0,558,983,446
317,0,558,983,482
317,0,558,983,518
317,0,558,984,553
316,0,558,984,589
316,0,559,984,626
316,0,559,990,662
316,0,558,984,698
317,0,558,984,734
316,0,558,983,770
317,0,558,983,805
317,0,558,983,842
316,0,558,990,878
316,0,558,984,914
317,0,558,984,950
317,0,558,983,986
316,0,558,984,1021
317,0,557,983,1058
317,0,558,984,1094
316,0,558,984,1130
316,0,558,983,1166
316,0,558,983,1202
317,0,558,983,1238
316,0,557,984,1274
317,0,558,983,1310
317,0,558,983,1346
317,0,557,983,1382
317,0,558,983,1418
317,0,558,984,1454
316,0,557,984,1490
317,0,558,984,1526
317,0,558,983,1562
316,0,558,984,1598
317,0,558,984,1634
317,0,558,984,1670
317,0,558,984,1707
317,0,558,983,1742
317,0,557,984,1778
317,0,558,983,1814
317,0,557,984,1850
317,0,558,984,1886
317,0,556,984,1923
317,0,558,984,1958
317,0,557,984,1994
316,0,557,983,2030
316,0,557,983,2066
317,0,557,983,2102
317,0,557,984,2139
317,0,557,984,2174
317,0,558,984,2210
317,0,557,983,2246
316,0,558,983,2282
317,0,557,983,2318
317,0,558,984,2355
316,0,558,983,2391
317,0,557,983,2426
316,0,557,983,2462
317,0,557,984,2498
317,0,558,983,2534
317,0,557,984,2571
317,0,558,983,2607
317,0,557,983,2642
317,0,557,984,2678
316,0,557,984,2714
317,0,557,984,2750
316,0,557,984,2787
317,0,557,983,2823
317,0,557,983,2859
317,0,557,984,2894
317,0,557,983,2930
317,0,557,984,2966
316,0,557,983,3003
317,0,557,984,3039
316,0,557,983,3075
317,0,558,984,3110
317,0,557,984,3146
317,0,557,983,3182
317,0,557,983,3219
317,0,557,983,3255
317,0,557,984,3291
317,0,558,984,3326
317,0,558,984,3362
317,0,556,984,3398
317,0,557,983,3435
317,0,557,983,3471
317,0,557,990,3507
317,0,557,983,3543
317,0,557,983,3578
316,0,557,983,3614
317,0,557,984,3650
317,0,557,984,3687
317,0,557,989,3723
317,0,557,984,3759
316,0,557,983,3794
316,0,557,983,3830
317,0,556,984,3866
317,0,557,983,3903
317,0,557,983,3939
317,0,557,984,3975
316,0,557,983,4011
317,0,557,983,4046
317,0,557,984,4082
317,0,557,983,4119
317,0,557,983,4155
317,0,557,984,4191
317,0,557,983,4227
317,0,557,983,4262
317,0,556,983,4298
317,0,557,984,4335
316,0,556,984,4371
317,0,557,984,4407
317,0,557,983,4443
316,0,557,984,4478
317,0,557,984,4514
317,0,556,983,4551
316,0,557,984,4587
317,0,557,984,4623
317,0,557,983,4659
316,0,557,984,4695
316,0,556,984,4730
317,0,557,984,4767
317,0,557,984,4803
317,0,557,983,4839
317,0,557,983,4875
316,0,557,984,4911
317,0,557,984,4946
317,0,557,983,4983
317,0,557,983,5019
317,0,557,984,5055
316,0,556,984,5091
317,0,556,983,5127
317,0,556,983,5163
317,0,556,984,5199
317,0,556,984,5235
317,0,556,983,5271
317,0,556,983,5307
317,0,557,983,5343
317,0,556,983,5379
317,0,556,984,5415
317,0,557,983,5451
317,0,556,983,5487
317,0,556,983,5523
317,0,556,983,5559
317,0,557,984,5595
316,0,557,984,5632
317,0,557,984,5667
317,0,557,983,5703
317,0,556,984,5739
316,0,557,984,5775
317,0,557,983,5811
317,0,556,983,5848
317,0,556,983,5883
317,0,556,989,5919
317,0,556,984,5955
317,0,557,983,5991
317,0,556,983,6027
317,0,556,983,6063
317,0,556,984,6099
317,0,556,990,6135
317,0,556,984,6171
317,0,556,983,6207
317,0,556,983,6243
317,0,556,983,6279
317,0,556,983,6316
317,0,556,987,6351
317,0,556,983,6387
316,0,556,983,6423
317,0,556,983,6459
317,0,556,983,6495
317,0,556,983,6532
317,0,557,983,6567
317,0,556,984,6603
317,0,556,984,6639
317,0,556,983,6675
317,0,556,984,6711
317,0,557,984,6748
317,0,556,984,6784
317,0,556,983,6819
317,0,556,983,6855
317,0,556,983,6891
317,0,556,983,6927
316,0,556,984,6964
316,0,556,983,7000
317,0,556,983,7035
317,0,556,983,7071
317,0,556,984,7107
317,0,556,984,7143
317,0,556,983,7180
317,0,556,984,7216
317,0,556,983,7251
316,0,556,983,7287
317,0,556,983,7323
316,0,556,984,7359
317,0,556,983,7396
317,0,556,984,7432
316,0,556,983,7468
317,0,557,983,7503
316,0,556,983,7539
317,0,556,983,7575
316,0,556,983,7612
317,0,557,984,7648
317,0,556,984,7684
317,0,556,983,7719
317,0,556,984,7755
317,0,556,983,7791
317,0,556,983,7828
317,0,556,983,7864
317,0,556,984,7900
317,0,556,983,7936
317,0,556,983,7971
317,0,556,984,8007
317,0,556,984,8044
317,0,556,983,8080
317,0,556,983,8116
317,0,556,984,8152
317,0,556,983,8187
317,0,556,984,8223
317,0,556,983,8260
317,0,556,983,8296
317,0,556,984,8332
317,0,556,984,8368
317,0,556,983,8403
317,0,556,984,8439
317,0,556,984,8476
317,0,556,984,8512
317,0,556,984,8548
317,0,556,983,8584
316,0,556,983,8620
317,0,556,983,8655
317,0,556,983,8692
317,0,556,984,8728
317,0,556,990,8764
317,0,556,983,8800
317,0,556,983,8836
317,0,556,983,8871
317,0,556,984,8907
317,0,556,984,8944
317,0,556,990,8980
317,0,556,984,9016
317,0,557,983,9052
317,0,556,983,9088
316,0,556,984,9123
317,0,556,983,9160
317,0,556,989,9196
317,0,556,983,9232
317,0,556,984,9268
317,0,556,983,9304
317,0,557,983,9339
316,0,556,983,9376
317,0,556,984,9412
316,0,556,984,9448
317,0,556,984,9484
317,0,556,983,9520
317,0,556,984,9555
317,0,556,984,9592
317,0,556,984,9628
317,0,556,983,9664
317,0,557,983,9700
317,0,556,984,9736
317,0,556,983,9772
317,0,556,984,9808
317,0,556,983,9844
317,0,556,983,9880
317,0,556,983,9916
317,0,556,983,9952
317,0,556,984,9988
317,0,556,984,10024
317,0,556,983,10060
317,0,556,983,10096
317,0,556,983,10132
317,0,557,984,10168
317,0,556,984,10204
317,0,555,983,10241
316,0,556,983,10276
317,0,556,983,10312
317,0,555,984,10348
317,0,556,984,10384
317,0,556,983,10420
317,0,556,983,10457
317,0,556,983,10492
317,0,556,983,10528
317,0,556,983,10564
317,0,556,984,10600
317,0,556,983,10636
317,0,556,983,10673
317,0,556,984,10708
317,0,556,983,10744
316,0,556,983,10780
317,0,556,983,10816
316,0,556,984,10852
317,0,556,983,10889
317,0,556,983,10925
317,0,555,983,10960
317,0,556,984,10996
317,0,556,984,11032
317,0,556,984,11068
317,0,556,984,11105
317,0,556,984,11141
317,0,556,984,11176
317,0,556,983,11212
317,0,556,983,11248
317,0,556,983,11284
317,0,556,983,11321
317,0,556,983,11357
317,0,556,985,11393
317,0,556,983,11428
317,0,556,983,11464
317,0,556,984,11500
317,0,556,984,11536
317,0,555,984,11573
317,0,555,990,11609
317,0,555,984,11644
317,0,555,983,11680
317,0,556,984,11716
317,0,556,984,11752
317,0,555,983,11789
317,0,555,985,11825
317,0,556,983,11860
317,0,555,983,11896
317,0,555,983,11932
317,0,556,984,11968
317,0,556,984,12005
317,0,555,983,12041
317,0,556,984,12077
317,0,556,983,12112
317,0,556,984,12148
317,0,556,983,12184
317,0,556,984,12221
317,0,556,983,12257
317,0,556,983,12293
317,0,555,984,12328
317,0,556,984,12364
317,0,556,984,12400
317,0,555,983,12437
317,0,556,983,12473
317,0,556,983,12509
317,0,555,983,12545
317,0,555,983,12580
317,0,556,983,12616
317,0,556,983,12653
317,0,556,983,12689
317,0,556,984,12725
317,0,556,984,12761
317,0,556,983,12796
317,0,556,984,12832
317,0,556,983,12869
317,0,555,984,12905
317,0,555,983,12941
317,0,556,983,12977
317,0,556,983,13012
316,0,556,983,13048
317,0,556,984,13085
317,0,556,983,13121
317,0,556,983,13157
317,0,555,984,13193
317,0,556,984,13229
317,0,556,984,13264
317,0,556,983,13301
316,0,556,984,13337
317,0,556,984,13373
317,0,556,983,13409
317,0,556,984,13445
317,0,556,983,13480
317,0,555,984,13517
317,0,556,983,13553
317,0,556,984,13589
317,0,556,984,13625
317,0,556,983,13661
317,0,556,984,13697
317,0,556,984,13733
317,0,556,983,13769
317,0,556,989,13805
317,0,556,984,13841
317,0,556,983,13877
317,0,556,983,13913
316,0,556,984,13948
317,0,556,983,13985
316,0,556,990,14021
317,0,556,984,14057
317,0,556,984,14093
317,0,556,984,14129
317,0,556,983,14164
317,0,556,983,14201
317,0,556,984,14237
317,0,556,983,14273
317,0,556,984,14309
317,0,556,983,14345
317,0,556,983,14381
317,0,555,984,14417
317,0,556,983,14453
317,0,556,983,14489
317,0,555,984,14525
317,0,556,984,14561
317,0,556,983,14597
317,0,556,984,14633
317,0,556,983,14669
317,0,556,984,14705
317,0,556,983,14741
317,0,556,983,14777
317,0,556,984,14813
317,0,556,984,14850
317,0,556,984,14885
317,0,556,984,14921
317,0,556,983,14957
317,0,556,983,14993
317,0,556,983,15029
317,0,556,983,15066
317,0,556,984,15101
317,0,556,984,15137
317,0,556,984,15173
317,0,556,983,15209
317,0,556,983,15245
317,0,555,983,15282
317,0,556,983,15318
317,0,556,983,15353
317,0,556,983,15389
317,0,556,984,15425
317,0,556,984,15461
317,0,556,984,15498
voltage,current,airspeed,throttle, ms
317,0,557,983,263
317,0,557,983,299
317,0,557,990,334
317,0,557,984,370
317,0,557,983,406
317,0,557,983,442
317,0,558,984,478
317,0,558,983,515
317,0,557,983,550
317,0,558,983,586
316,0,557,984,622
317,0,557,984,658
317,0,557,984,694
317,0,557,983,731
317,0,557,983,766
317,0,557,984,802
317,0,558,983,838
317,0,557,984,874
317,0,557,983,910
317,0,557,984,947
317,0,557,983,983
317,0,557,984,1018
317,0,557,983,1054
317,0,557,983,1090
317,0,557,983,1126
317,0,557,983,1163
317,0,557,984,1199
317,0,557,983,1234
317,0,557,984,1270
317,0,557,984,1306
317,0,557,984,1342
317,0,557,983,1379
317,0,557,983,1415
317,0,557,983,1451
317,0,557,983,1486
317,0,557,983,1522
317,0,557,983,1558
317,0,557,984,1595
317,0,557,984,1631
317,0,557,984,1667
317,0,557,984,1702
317,0,557,984,1738
317,0,557,984,1774
317,0,556,983,1811
317,0,557,984,1847
317,0,557,983,1883
317,0,557,983,1918
317,0,557,984,1954
317,0,556,983,1990
317,0,557,984,2027
317,0,556,983,2063
317,0,557,983,2099
317,0,557,984,2135
317,0,557,984,2170
317,0,556,983,2206
317,0,557,983,2243
317,0,556,983,2279
317,0,557,983,2315
317,0,557,983,2351
317,0,557,984,2386
317,0,557,984,2422
317,0,557,983,2459
317,0,557,983,2495
317,0,557,984,2531
317,0,557,983,2567
317,0,556,983,2603
317,0,557,984,2638
317,0,556,984,2674
317,0,557,984,2711
317,0,556,989,2747
317,0,556,983,2783
317,0,556,983,2819
317,0,557,984,2854
317,0,556,983,2890
317,0,556,983,2927
317,0,556,990,2963
317,0,556,983,2999
317,0,556,983,3035
317,0,557,984,3070
317,0,556,984,3106
317,0,557,983,3143
317,0,556,983,3179
317,0,557,984,3215
317,0,556,983,3251
317,0,557,983,3287
317,0,557,983,3322
317,0,557,984,3359
317,0,556,984,3395
317,0,557,983,3431
317,0,556,983,3467
317,0,557,983,3503
317,0,556,984,3538
317,0,557,983,3575
317,0,557,984,3611
317,0,556,984,3647
317,0,556,984,3683
317,0,557,983,3719
317,0,556,983,3755
317,0,557,983,3791
317,0,556,984,3827
317,0,556,983,3863
317,0,556,983,3899
317,0,556,984,3935
317,0,556,984,3971
317,0,556,983,4007
317,0,556,984,4043
317,0,557,983,4079
317,0,556,983,4115
317,0,556,983,4151
317,0,557,983,4187
317,0,557,984,4224
317,0,557,983,4259
317,0,556,983,4295
317,0,557,983,4331
316,0,556,983,4367
317,0,557,983,4403
317,0,556,984,4440
317,0,556,983,4475
317,0,556,983,4511
317,0,556,983,4547
317,0,556,983,4583
317,0,556,983,4619
317,0,556,984,4656
317,0,556,983,4691
317,0,557,983,4727
317,0,556,984,4763
317,0,556,984,4799
317,0,556,983,4835
317,0,556,983,4872
317,0,556,984,4925
317,0,556,983,4961
317,0,556,983,4998
317,0,556,983,5033
317,0,556,983,5069
317,0,556,984,5105
317,0,556,984,5141
317,0,556,983,5177
317,0,556,983,5214
317,0,556,984,5250
317,0,556,983,5285
317,0,556,984,5321
317,0,556,983,5357
317,0,556,983,5393
317,0,556,984,5430
317,0,556,984,5466
317,0,556,984,5501
317,0,556,984,5537
317,0,556,983,5573
317,0,556,984,5609
317,0,556,983,5646
317,0,556,983,5682
317,0,557,983,5718
317,0,556,984,5753
317,0,556,984,5789
317,0,556,984,5825
317,0,556,983,5862
317,0,556,983,5898
317,0,556,983,5934
317,0,556,984,5969
317,0,557,983,6005
317,0,556,984,6041
317,0,556,984,6078
317,0,556,984,6114
317,0,556,990,6150
317,0,556,984,6185
317,0,556,983,6221
317,0,556,983,6257
317,0,556,984,6293
317,0,556,983,6330
317,0,556,990,6366
317,0,556,984,6402
317,0,556,983,6437
317,0,556,983,6473
317,0,556,984,6509
317,0,556,1087,6546
316,9,556,1181,6582
316,20,556,1249,6618
316,10,556,1211,6653
316,2,556,984,6689
317,0,556,983,6725
317,0,556,984,6762
317,0,557,984,6798
317,0,556,984,6834
317,0,556,983,6870
317,0,556,984,6905
317,0,556,983,6941
317,0,556,984,6978
317,0,556,984,7014
317,0,556,983,7050
317,0,556,984,7086
317,0,556,984,7121
317,0,556,983,7157
317,0,556,984,7194
317,0,556,984,7230
317,0,557,984,7266
317,0,556,984,7302
317,0,556,984,7337
317,0,556,984,7373
317,0,556,983,7410
317,0,556,984,7446
317,0,556,983,7482
317,0,556,984,7518
317,0,556,983,7554
317,0,556,983,7589
317,0,557,983,7626
317,0,556,983,7662
317,0,556,983,7698
317,0,556,983,7734
317,0,556,984,7770
317,0,556,983,7805
317,0,556,983,7842
317,0,556,984,7878
317,0,556,983,7914
317,0,556,983,7950
317,0,556,984,7986
317,0,556,983,8022
317,0,556,984,8058
317,0,555,983,8094
317,0,556,983,8130
317,0,555,984,8166
317,0,555,984,8202
317,0,556,984,8238
317,0,556,983,8274
317,0,556,983,8310
317,0,556,984,8346
317,0,556,983,8382
317,0,556,984,8418
317,0,556,983,8454
317,0,556,983,8489
317,0,556,983,8526
317,0,556,990,8562
317,0,556,984,8598
317,0,556,984,8634
317,0,556,984,8670
317,0,556,983,8706
317,0,556,983,8742
317,0,556,990,8778
317,0,556,983,8814
317,0,556,983,8850
317,0,556,983,8886
317,0,556,983,8922
317,0,556,983,8958
317,0,556,983,8994
317,0,555,983,9030
317,0,556,984,9066
317,0,555,983,9102
317,0,556,984,9138
317,0,556,983,9175
317,0,556,983,9210
317,0,556,983,9246
317,0,556,983,9282
317,0,556,983,9318
317,0,556,983,9354
317,0,556,984,9391
317,0,556,984,9426
317,0,556,984,9462
317,0,556,984,9498
317,0,556,984,9534
317,0,556,984,9570
317,0,556,984,9607
316,0,556,983,9643
317,0,556,983,9678
317,0,556,984,9714
317,0,556,983,9750
317,0,556,984,9786
317,0,556,983,9823
317,0,556,984,9859
317,0,556,984,9894
317,0,556,984,9930
317,0,556,983,9966
317,0,556,983,10002
317,0,556,983,10039
317,0,556,983,10075
317,1,556,983,10110
317,0,556,983,10146
317,0,555,983,10182
317,0,556,983,10218
317,0,556,983,10255
317,0,556,983,10291
317,0,556,984,10327
317,0,556,984,10362
317,0,556,984,10398
317,0,556,983,10434
317,0,556,983,10471
317,0,556,983,10507
316,1,556,983,10543
317,1,556,984,10578
317,1,556,983,10614
317,1,556,983,10650
317,1,556,984,10687
317,0,556,984,10723
317,0,556,986,10759
317,0,556,983,10795
317,0,556,983,10830
317,0,555,983,10866
317,0,556,983,10902
317,0,556,983,10939
317,0,556,990,10975
317,0,556,984,11011
317,0,556,984,11046
317,0,556,983,11082
317,0,556,984,11118
317,0,556,983,11155
317,0,556,990,11191
317,0,556,983,11227
317,0,555,983,11262
317,0,555,983,11298
317,0,555,984,11334
317,0,556,983,11371
317,0,555,983,11407
317,0,556,983,11443
317,0,556,983,11479
317,0,556,984,11514
317,0,556,983,11550
317,0,555,983,11587
317,0,556,984,11623
317,0,556,984,11659
317,0,556,983,11695
317,0,555,984,11730
317,0,555,983,11766
317,0,555,983,11803
317,0,555,983,11839
317,0,555,984,11875
317,0,556,984,11911
317,0,556,983,11947
317,0,556,984,11982
317,0,556,983,12019
317,0,556,984,12055
317,0,556,983,12091
317,0,556,984,12127
317,0,556,983,12163
317,0,556,983,12198
317,0,556,983,12235
317,0,555,983,12271
317,0,556,984,12307
317,0,555,984,12343
317,0,556,984,12379
317,0,556,983,12414
317,0,556,983,12451
317,0,556,983,12487
317,0,556,983,12523
317,0,556,984,12559
317,0,556,984,12595
317,0,556,984,12631
317,0,556,983,12667
317,0,556,984,12703
317,0,556,983,12739
317,0,556,983,12775
317,0,556,983,12811
317,0,555,984,12847
317,1,556,983,12883
317,0,556,984,12919
317,0,556,985,12955
317,0,556,984,12991
317,0,556,984,13027
317,0,556,983,13063
317,0,556,983,13099
317,0,556,983,13135
317,0,555,990,13171
317,0,556,984,13207
317,0,556,983,13243
317,0,556,984,13279
317,1,556,984,13315
317,0,555,984,13351
317,0,556,984,13387
317,0,556,983,13423
317,0,555,984,13459
317,0,556,984,13495
317,0,555,984,13531
317,0,556,983,13568
317,0,556,983,13603
317,0,556,984,13639
317,0,555,983,13675
